"UniqueItems href","w2 src","uniqueName","uniqueTypeLine","requirements","colourDefault","explicitMod","mod-value","ndash","explicitMod 2","mod-value 2","ndash 2","KeywordPopups","KeywordPopups href","explicitMod 3","KeywordPopups 2","KeywordPopups href 2","explicitMod 4","mod-value 3","KeywordPopups 3","KeywordPopups href 3","explicitMod 5","mod-value 4","KeywordPopups 4","KeywordPopups href 4","colourDefault 2","ndash 3","KeywordPopups 5","KeywordPopups href 5","mod-value 5","ndash 4","KeywordPopups 6","KeywordPopups href 6","KeywordPopups 7","KeywordPopups href 7","KeywordPopups 8","KeywordPopups href 8","implicitMod","colourDefault 3"
"https://poe2db.tw/us/Visage_of_Ayah","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/VisageOfAyah.webp","Visage of Ayah","Beaded Circlet","Requires:  ,","Level 16","% increased","(5080)","—","% increased  found","(1015)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased  Chance","Rarity of Items","https://poe2db.tw/us/Item_Rarity","% to","(2030)","Critical Hit","https://poe2db.tw/us/Critical_Hits","","+(1020)","Lightning Resistance","https://poe2db.tw/us/Resistances","25 Int","—","Eldritch Battery","https://poe2db.tw/us/Eldritch_Battery","","—","","","","","","","",""
"https://poe2db.tw/us/Sandstorm_Visage","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/SandstormVisage.webp","Sandstorm Visage","Chain Tiara","Requires:  ,","Level 52","to maximum","+(80120)","—","to","+(2030)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","Enemies in your  are","Dexterity","https://poe2db.tw/us/Dexterity","Every second, inflicts  on enemies in your  for  seconds","(1520)","Presence","https://poe2db.tw/us/Presence","","","Blinded","https://poe2db.tw/us/Blind","38 Int","—","Critical Weakness","https://poe2db.tw/us/Critical_Weakness","","","Presence","https://poe2db.tw/us/Presence","","","","","",""
"https://poe2db.tw/us/Mask_of_the_Stitched_Demon","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/MaskOfTheStitchedDemon.webp","Mask of the Stitched Demon","Feathered Tiara","Requires:  ,","Level 33","% increased","(120160)","—","% to","+(1723)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","Cannot have","Chaos Resistance","https://poe2db.tw/us/Resistances","Regenerate  Life per second per Maximum","0.05","Energy Shield","https://poe2db.tw/us/Energy_Shield","","","Energy Shield","https://poe2db.tw/us/Energy_Shield","48 Int","","","","","","","","","","","","",""
"https://poe2db.tw/us/Atziris_Disdain","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/AtzirisDisdain.webp","Atziri's Disdain","Gold Circlet","Requires:  ,","Level 40","to maximum Mana","+(60100)","—","% increased  found","(1020)","—","Rarity of Items","https://poe2db.tw/us/Item_Rarity","% of maximum Life as Extra maximum","Gain","https://poe2db.tw/us/Gaining_Stats_from_other_Stats","% of Damage taken bypasses","(1015)","Energy Shield","https://poe2db.tw/us/Energy_Shield","","10","Energy Shield","https://poe2db.tw/us/Energy_Shield","58 Int","—","","","","","","","","","","","",""
"https://poe2db.tw/us/Crown_of_Eyes","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/CrownOfEyes.webp","Crown of Eyes","Vermeil Circlet","Requires:  ,","Level 45","% increased","(100140)","—","to  Rating","+(150200)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to all","Accuracy","https://poe2db.tw/us/Accuracy","% to","+(1015)","Attributes","https://poe2db.tw/us/Attributes","Increases and Reductions to  damage also apply to","-10","Fire Resistance","https://poe2db.tw/us/Resistances","64 Int","—","Spell","https://poe2db.tw/us/Spells","","","Attacks","https://poe2db.tw/us/Attacks","","","","","",""
"https://poe2db.tw/us/Scolds_Bridle","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/ScoldsBridle.webp","Scold's Bridle","Jade Tiara","Requires:  ,","Level 50","to maximum","+(75150)","—","% increased  Damage","(60100)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to maximum Mana","Spell","https://poe2db.tw/us/Spells","% reduced Cast Speed","+(80100)","Physical","https://poe2db.tw/us/Physical_Damage","Take % of Mana Costs you pay for Skills as","15","Damage","https://poe2db.tw/us/Take_Mana_Costs_as_Damage","71 Int","—","","","(25100)","—","","","","","","","",""
"https://poe2db.tw/us/Indigon","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/Indigon.webp","Indigon","Magus Tiara","Requires:  ,","Level 65","% increased","(100140)","—","to maximum Mana","+(80120)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased Cost of Skills for each 200 total Mana Spent","Recently","https://poe2db.tw/us/Recently","% increased  damage for each 200 total Mana you have Spent","(510)","Spell","https://poe2db.tw/us/Spells","Mana Recovery other than Regeneration cannot Recover Mana","(1015)","Recently","https://poe2db.tw/us/Recently","91 Int","—","","","","—","","","","","","","",""
"https://poe2db.tw/us/Greymake","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/Greymake.webp","Greymake","Brimmed Helm","Requires:  , ,","Level 5","to","+(3050)","—","to","+(3050)","—","Strength","https://poe2db.tw/us/Strength","to","Dexterity","https://poe2db.tw/us/Dexterity","to all  per Level","+(3050)","Intelligence","https://poe2db.tw/us/Intelligence","Has 4 Augment Sockets (Hidden)","-1","Attributes","https://poe2db.tw/us/Attributes","7 Str","—","","","","","","","","","","","","7 Dex"
"https://poe2db.tw/us/Erians_Cobble","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/GrimrotCoif.webp","Erian's Cobble","Guarded Helm","Requires:  , ,","Level 11","to","+(040)","—","to  Rating","+(030)","—","Armour","https://poe2db.tw/us/Armour","to maximum","Evasion","https://poe2db.tw/us/Evasion","to  Rating","+(020)","Energy Shield","https://poe2db.tw/us/Energy_Shield","to maximum Life","+(060)","Accuracy","https://poe2db.tw/us/Accuracy","11 Str","—","Rarity of Items","https://poe2db.tw/us/Item_Rarity","+(030)","—","Critical Hit","https://poe2db.tw/us/Critical_Hits","Strength","https://poe2db.tw/us/Strength","Dexterity","https://poe2db.tw/us/Dexterity","","11 Dex"
"https://poe2db.tw/us/Ironride","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/Ironride.webp","Ironride","Visored Helm","Requires:  , ,","Level 16","% increased  and","(6080)","—","to maximum Life","+(3050)","—","Armour","https://poe2db.tw/us/Armour","to maximum Mana","Evasion","https://poe2db.tw/us/Evasion","% to","+(3050)","Lightning Resistance","https://poe2db.tw/us/Resistances","You have no  Penalty at Distance","+(1015)","Accuracy","https://poe2db.tw/us/Accuracy","15 Str","—","","","","—","","","","","","","","15 Dex"
"https://poe2db.tw/us/The_Smiling_Knight","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/TheSmilingKnight.webp","The Smiling Knight","Cowled Helm","Requires:  , ,","Level 26","to  Rating","+(50100)","—","% increased  and","(150200)","—","Accuracy","https://poe2db.tw/us/Accuracy","% increased  Chance","Armour","https://poe2db.tw/us/Armour","on targets you  with","(1525)","Evasion","https://poe2db.tw/us/Evasion","","","Critical Hit","https://poe2db.tw/us/Critical_Hits","22 Str","—","Aggravate","https://poe2db.tw/us/Aggravated_Bleeding","","","Bleeding","https://poe2db.tw/us/Bleeding","Critically Hit","https://poe2db.tw/us/Critical_Hits","Attacks","https://poe2db.tw/us/Attacks","","22 Dex"
"https://poe2db.tw/us/The_Vile_Knight","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/TheVileKnight.webp","The Vile Knight","Shielded Helm","Requires:  , ,","Level 33","% increased  and","(60100)","—","to  Rating","+(75125)","—","Armour","https://poe2db.tw/us/Armour","Life Regeneration per second","Evasion","https://poe2db.tw/us/Evasion","Deal % increased  to  Enemies for each second they've ever been in your , up to a maximum of 200%","(1015)","Accuracy","https://poe2db.tw/us/Accuracy","","4","Damage with Hits","https://poe2db.tw/us/Hit_Damage","27 Str","—","Rare or Unique","https://poe2db.tw/us/Rarity","","","Presence","https://poe2db.tw/us/Presence","","","","","","27 Dex"
"https://poe2db.tw/us/Assailum","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/Assailum.webp","Assailum","Closed Helm","Requires:  , ,","Level 45","% increased  and","(200300)","—","to  Rating","+(200400)","—","Armour","https://poe2db.tw/us/Armour","% increased  Chance","Evasion","https://poe2db.tw/us/Evasion","Skills have a % longer  window","(3050)","Accuracy","https://poe2db.tw/us/Accuracy","","(100150)","Critical Hit","https://poe2db.tw/us/Critical_Hits","36 Str","—","Perfect Timing","https://poe2db.tw/us/Perfect_Timing","","—","","","","","","","","36 Dex"
"https://poe2db.tw/us/The_Bringer_of_Rain","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/BringerOfRain.webp","The Bringer of Rain","Decorated Helm","Requires:  , ,","Level 52","% increased  and","(600800)","—","to  Rating","+(200300)","—","Armour","https://poe2db.tw/us/Armour","% increased  Chance","Evasion","https://poe2db.tw/us/Evasion","Life Regeneration per second","100","Accuracy","https://poe2db.tw/us/Accuracy","Can't use Body Armour","(3060)","Critical Hit","https://poe2db.tw/us/Critical_Hits","41 Str","—","Two-Handed","https://poe2db.tw/us/Two-Handed","","","Axes","https://poe2db.tw/us/Axes","Maces","https://poe2db.tw/us/Maces","Swords","https://poe2db.tw/us/Swords","","41 Dex"
"https://poe2db.tw/us/Decree_of_Acuity","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/SightlessConviction.webp","Decree of Acuity","Ancient Visor","Requires:  , ,","Level 65","% increased  and","(150250)","—","to","+(2535)","—","Armour","https://poe2db.tw/us/Armour","% of  Rating as extra","Evasion","https://poe2db.tw/us/Evasion","You are","(1530)","Dexterity","https://poe2db.tw/us/Dexterity","The Effect of  on you is reversed","","Gain","https://poe2db.tw/us/Damage_Gained_as_extra_X","59 Str","—","Evasion","https://poe2db.tw/us/Evasion","","","Armour","https://poe2db.tw/us/Armour","Blind","https://poe2db.tw/us/Blind","Blind","https://poe2db.tw/us/Blind","","59 Dex"
"https://poe2db.tw/us/Crown_of_the_Victor","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/CrownOfTheVictor.webp","Crown of the Victor","Iron Crown","Requires:  , ,","Level 5","% increased  found","(1015)","—","to Level of all Skills","+1","","Rarity of Items","https://poe2db.tw/us/Item_Rarity","Gain  Life per enemy killed","","","Gain  Mana per enemy killed","10","","","","10","","","7 Str","","","","","","","","","","","","","7 Int"
"https://poe2db.tw/us/Bronzebeard","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/Bronzebeard.webp","Bronzebeard","Horned Crown","Requires:  , ,","Level 10","% reduced Movement Speed","10","—","% increased  and","(50100)","—","Armour","https://poe2db.tw/us/Armour","to maximum Life","Energy Shield","https://poe2db.tw/us/Energy_Shield","% reduced Effect of  on you","+100","Chill","https://poe2db.tw/us/Chill","% reduced  of  on you","(3550)","Magnitude","https://poe2db.tw/us/Buff_Debuff_Magnitude","10 Str","—","Ignite","https://poe2db.tw/us/Ignite","(3550)","—","effect","https://poe2db.tw/us/Buff_Debuff_Effect","Shock","https://poe2db.tw/us/Shock","","","","10 Int"
"https://poe2db.tw/us/Crown_of_the_Pale_King","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/CrownOfThePaleKing.webp","Crown of the Pale King","Cultist Crown","Requires:  , ,","Level 16","% increased  and","(50100)","—","to maximum Life","+(4080)","—","Armour","https://poe2db.tw/us/Armour","% increased  found","Energy Shield","https://poe2db.tw/us/Energy_Shield","to    damage","10","Rarity of Items","https://poe2db.tw/us/Item_Rarity","can","(1015)","Physical","https://poe2db.tw/us/Physical_Damage","15 Str","—","Thorns","https://poe2db.tw/us/Thorns","(2025)","—","Thorns","https://poe2db.tw/us/Thorns","Retaliate against all","https://poe2db.tw/us/Retaliate_against_all_Hits","Hits","https://poe2db.tw/us/Hit_Damage","","15 Int"
"https://poe2db.tw/us/Veil_of_the_Night","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/VeilOfTheNight.webp","Veil of the Night","Martyr Crown","Requires:  , ,","Level 28","% increased maximum Life","50","—","to all","+(1020)","","Attributes","https://poe2db.tw/us/Attributes","% reduced","Light Radius","https://poe2db.tw/us/Light_Radius","You have no","40","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","","","Resistances","https://poe2db.tw/us/Resistances","23 Str","","","","","","","","","","","","","23 Int"
"https://poe2db.tw/us/Cornathaum","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/Cornathaum.webp","Cornathaum","Heavy Crown","Requires:  , ,","Level 33","% increased  found","(1020)","—","to","+(4050)","—","Rarity of Items","https://poe2db.tw/us/Item_Rarity","% increased","Intelligence","https://poe2db.tw/us/Intelligence","% increased Experience gain","30","Light Radius","https://poe2db.tw/us/Light_Radius","","5","","","27 Str","","","","","","","","","","","","","27 Int"
"https://poe2db.tw/us/Keeper_of_the_Arc","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/KeeperOfTheArc.webp","Keeper of the Arc","Spiritbone Crown","Requires:  , ,","Level 62","% increased  and","(240340)","—","Life Regeneration per second","(1525)","—","Armour","https://poe2db.tw/us/Armour","% increased Mana Regeneration Rate","Energy Shield","https://poe2db.tw/us/Energy_Shield","Alternating every 5 seconds:Take % less Damage from Take % less Damage over time","(1525)","Hits","https://poe2db.tw/us/Hit_Damage","","40","","","36 Str","—","","","40","","","","","","","","","36 Int"
"https://poe2db.tw/us/Vestige_of_Darkness","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/CrownOfTheWendigo.webp","Vestige of Darkness","Tenebrous Crown","Requires:  , ,","Level 65","% increased  and","(150200)","—","to  and","+(2030)","—","Armour","https://poe2db.tw/us/Armour","damage from   to   and","Energy Shield","https://poe2db.tw/us/Energy_Shield","Enemies in your  are","","Strength","https://poe2db.tw/us/Strength","The Bodach haunts your","","Intelligence","https://poe2db.tw/us/Intelligence","59 Str","","Physical","https://poe2db.tw/us/Physical_Damage","","","Hits","https://poe2db.tw/us/Hit_Damage","Contributes","https://poe2db.tw/us/Damage_Contributing_to_Ailments","Chill","https://poe2db.tw/us/Chill","","59 Int"
"https://poe2db.tw/us/The_Hollow_Mask","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/MaskOfTheHollow.webp","The Hollow Mask","Hewn Mask","Requires:  , ,","Level 5","to maximum Life","+(6080)","—","% additional  Damage Reduction","15","—","Physical","https://poe2db.tw/us/Physical_Damage","% to all","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","% to","-10","Resistances","https://poe2db.tw/us/Resistances","you create affect  in your  as well as you when collected","+13","Chaos Resistance","https://poe2db.tw/us/Resistances","7 Dex","","Remnants","https://poe2db.tw/us/Remnants","(80100)","","Allies","https://poe2db.tw/us/Allies","Presence","https://poe2db.tw/us/Presence","Reservation","https://poe2db.tw/us/Reservation","Grants Skill: Level 2","7 Int"
"https://poe2db.tw/us/Mask_of_the_Sanguimancer","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/PhantomBlood.webp","Mask of the Sanguimancer","Face Mask","Requires:  , ,","Level 10","to  Rating","+(2025)","—","to maximum","+(1015)","—","Evasion","https://poe2db.tw/us/Evasion","% increased  for","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","(2040)","Critical Hit Chance","https://poe2db.tw/us/Critical_Hits","to","+(1020)","Spells","https://poe2db.tw/us/Spells","10 Dex","—","Strength","https://poe2db.tw/us/Strength","+(1020)","—","Intelligence","https://poe2db.tw/us/Intelligence","Blood Magic","https://poe2db.tw/us/Blood_Magic","","","","10 Int"
"https://poe2db.tw/us/Leer_Cast","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/Leercast.webp","Leer Cast","Hooded Mask","Requires:  , ,","Level 16","to maximum Life","+(3050)","—","to maximum Mana","+(3050)","—","Allies","https://poe2db.tw/us/Allies","in your  deal % increased Damage","Presence","https://poe2db.tw/us/Presence","to","50","Dexterity","https://poe2db.tw/us/Dexterity","% reduced Damage","+(1020)","","","15 Dex","—","","","25","","","","","","","","","15 Int"
"https://poe2db.tw/us/Atsaks_Sight","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/BalefulTemperance.webp","Atsak's Sight","Veiled Mask","Requires:  , ,","Level 28","% increased  and","(100150)","—","% increased  Chance","(3040)","—","Evasion","https://poe2db.tw/us/Evasion","to","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","+(1020)","Critical Hit","https://poe2db.tw/us/Critical_Hits","the enemy","+(1020)","Dexterity","https://poe2db.tw/us/Dexterity","23 Dex","—","Intelligence","https://poe2db.tw/us/Intelligence","","—","Critical Hits","https://poe2db.tw/us/Critical_Hits","Poison","https://poe2db.tw/us/Poison","","","","23 Int"
"https://poe2db.tw/us/The_Vertex","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/TheVertex.webp","The Vertex","Tribal Mask","Requires:","Level 33","Has no  Requirements","(100150)","—","% increased  and","(2030)","—","Attribute","https://poe2db.tw/us/Attributes","% increased  Chance","Evasion","https://poe2db.tw/us/Evasion","% to","+(1317)","Energy Shield","https://poe2db.tw/us/Energy_Shield","Skill Gems have no  Requirements","","Critical Hit","https://poe2db.tw/us/Critical_Hits","","—","Chaos Resistance","https://poe2db.tw/us/Resistances","","","Attribute","https://poe2db.tw/us/Attributes","","","","","",""
"https://poe2db.tw/us/Glimpse_of_Chaos","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/GlimpseOfChaos.webp","Glimpse of Chaos","Tribal Mask","Requires:  , ,","Level 52","Can be modified while Corrupted","+(50150)","—","to maximum Life","+(50150)","—","Fire Resistance","https://poe2db.tw/us/Resistances","to maximum Mana","Cold Resistance","https://poe2db.tw/us/Resistances","% to","(-3030)","Lightning Resistance","https://poe2db.tw/us/Resistances","% to","(-3030)","Chaos Resistance","https://poe2db.tw/us/Resistances","27 Dex","—","","","(-3030)","—","","","","","","","","27 Int"
"https://poe2db.tw/us/The_Three_Dragons","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/TheThreeDragons.webp","The Three Dragons","Solid Mask","Requires:  , ,","Level 45","% increased  and","(4060)","—","% to all","+(1020)","—","Evasion","https://poe2db.tw/us/Evasion","Damage from   to  Chance instead of  and","Energy Shield","https://poe2db.tw/us/Energy_Shield","Damage from   to  and   instead of  Magnitude or  Buildup","","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","Damage from   to  Buildup instead of  Chance","","Resistances","https://poe2db.tw/us/Resistances","36 Dex","","Fire","https://poe2db.tw/us/Fire_Damage","","","Hits","https://poe2db.tw/us/Hit_Damage","Contributes","https://poe2db.tw/us/Damage_Contributing_to_Ailments","Shock","https://poe2db.tw/us/Shock","","36 Int"
"https://poe2db.tw/us/Mind_of_the_Council","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Helmets/Uniques/MindOfTheCouncil.webp","Mind of the Council","Death Mask","Requires:  , ,","Level 65","% increased  and","(150200)","—","to maximum Mana","+(6090)","—","Evasion","https://poe2db.tw/us/Evasion","% to","Energy Shield","https://poe2db.tw/us/Energy_Shield","cost an additional % of your maximum Mana","+(2030)","Lightning Resistance","https://poe2db.tw/us/Resistances","have Added maximum  Damage equal to % of maximum Mana","6","Attacks","https://poe2db.tw/us/Attacks","50 Dex","—","Attacks","https://poe2db.tw/us/Attacks","(69)","—","Lightning","https://poe2db.tw/us/Lightning_Damage","","","","","","50 Int"
"https://poe2db.tw/us/Facebreaker","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Facebreaker.webp","Facebreaker","Stocky Mitts","Requires:","Level 1","Has  to   damage,  to  per","8","—","% increased  Buildup","12","","Physical","https://poe2db.tw/us/Physical_Damage","1% more  per","Boss's Face Broken","https://poe2db.tw/us/Broken_Boss_Faces","metres to   Range while Unarmed","+3","Stun","https://poe2db.tw/us/Stun","+1 to  per","+4","Unarmed Damage","https://poe2db.tw/us/Unarmed_Damage","","","Strength","https://poe2db.tw/us/Strength","(3050)","","Melee","https://poe2db.tw/us/Melee","Strike","https://poe2db.tw/us/Strike","Armour","https://poe2db.tw/us/Armour","",""
"https://poe2db.tw/us/Treefingers","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Treefingers.webp","Treefingers","Riveted Mitts","Requires:  ,","Level 11","% increased","(3060)","—","Adds  to   Damage to","(610)","—","Armour","https://poe2db.tw/us/Armour","% reduced  Speed","Physical","https://poe2db.tw/us/Physical_Damage","to","(1216)","Attacks","https://poe2db.tw/us/Attacks","% increased  Buildup","5","Attack","https://poe2db.tw/us/Attacks","16 Str","—","Strength","https://poe2db.tw/us/Strength","+(1520)","—","Stun","https://poe2db.tw/us/Stun","Giant's Blood","https://poe2db.tw/us/Giants_Blood","","","",""
"https://poe2db.tw/us/Lochtonial_Caress","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/LochtonialCaress.webp","Lochtonial Caress","Tempered Mitts","Requires:  ,","Level 16","% increased","(1015)","—","to","+(1525)","—","Skill Speed","https://poe2db.tw/us/Skill_Speed","to maximum Life","Armour","https://poe2db.tw/us/Armour","% reduced maximum Mana","+(4060)","Charges","https://poe2db.tw/us/Charges","Share  with  in your","(1015)","Allies","https://poe2db.tw/us/Allies","22 Str","—","Presence","https://poe2db.tw/us/Presence","","—","","","","","","","",""
"https://poe2db.tw/us/Dreadfist","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Dreadfist.webp","Dreadfist","Bolstered Mitts","Requires:  ,","Level 27","% increased","(60100)","—","% increased","(2030)","—","Armour","https://poe2db.tw/us/Armour","inflict","Critical Damage Bonus","https://poe2db.tw/us/Critical_Damage_Bonus","cannot Extract","(2031)","Critical Hits","https://poe2db.tw/us/Critical_Hits","to    damage","(3249)","Impale","https://poe2db.tw/us/Impale","35 Str","—","Critical Hits","https://poe2db.tw/us/Critical_Hits","","—","Impale","https://poe2db.tw/us/Impale","Physical","https://poe2db.tw/us/Physical_Damage","Thorns","https://poe2db.tw/us/Thorns","",""
"https://poe2db.tw/us/Atziris_Acuity","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/AtzirisAcuity.webp","Atziri's Acuity","Moulded Mitts","Requires:  ,","Level 33","% increased","(150200)","—","to maximum Life","+(100150)","—","Armour","https://poe2db.tw/us/Armour","% of   Damage as Life","Leech","https://poe2db.tw/us/Life_Leech","% of  damage dealt by your  causes","10","Physical","https://poe2db.tw/us/Physical_Damage","","10","Attack","https://poe2db.tw/us/Attacks","42 Str","","Physical","https://poe2db.tw/us/Physical_Damage","","","Hits","https://poe2db.tw/us/Hit_Damage","Blood Loss","https://poe2db.tw/us/Blood_Loss","Vaal Pact","https://poe2db.tw/us/Vaal_Pact","Grants Skill: Level 9",""
"https://poe2db.tw/us/Hateforge","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Hateforge.webp","Hateforge","Moulded Mitts","Requires:  ,","Level 60","% increased","(300400)","—","Gain   on","(36)","—","Armour","https://poe2db.tw/us/Armour","Gain a random  on reaching Maximum , no more than once every  seconds","Rage","https://poe2db.tw/us/Rage","Lose all  on reaching Maximum","(36)","Hit","https://poe2db.tw/us/Hit_Damage","to Maximum","(-1010)","Charge","https://poe2db.tw/us/Charges","42 Str","—","Rage","https://poe2db.tw/us/Rage","","—","Rage","https://poe2db.tw/us/Rage","Rage","https://poe2db.tw/us/Rage","Rage","https://poe2db.tw/us/Rage","",""
"https://poe2db.tw/us/Empires_Grasp","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/EmpiresGrasp.webp","Empire's Grasp","Titan Mitts","Requires:  ,","Level 52","% increased","(150200)","—","to","+(2030)","—","Armour","https://poe2db.tw/us/Armour","Gain  Life per enemy killed","Strength","https://poe2db.tw/us/Strength","% increased Global  Damage","(3050)","Physical","https://poe2db.tw/us/Physical_Damage","direction is reversed","(1020)","Knockback","https://poe2db.tw/us/Knockback","64 Str","—","","","","—","","","","","","","",""
"https://poe2db.tw/us/Northpaw","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Northpaw.webp","Northpaw","Suede Bracers","Requires:","Level 1","to  Rating","+(1525)","—","Adds  to   Damage to","(35)","—","Evasion","https://poe2db.tw/us/Evasion","% increased","Physical","https://poe2db.tw/us/Physical_Damage","Base  Chance for  with  is %","(810)","Attacks","https://poe2db.tw/us/Attacks","","(1015)","Critical Damage Bonus","https://poe2db.tw/us/Critical_Damage_Bonus","","—","Critical Hit","https://poe2db.tw/us/Critical_Hits","7","—","Attacks","https://poe2db.tw/us/Attacks","Weapons","https://poe2db.tw/us/Martial_Weapons","","","",""
"https://poe2db.tw/us/Grip_of_Winter","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/GripOfWinter.webp","Grip of Winter","Firm Bracers","Requires:  ,","Level 11","% increased  Rating","(3050)","—","Adds  to   damage to","(35)","—","Evasion","https://poe2db.tw/us/Evasion","% to","Cold","https://poe2db.tw/us/Cold_Damage","% increased  Buildup","(68)","Attacks","https://poe2db.tw/us/Attacks","% increased  of  you inflict","+(2030)","Cold Resistance","https://poe2db.tw/us/Resistances","16 Dex","—","Freeze","https://poe2db.tw/us/Freeze","(4050)","—","Magnitude","https://poe2db.tw/us/Buff_Debuff_Magnitude","Chill","https://poe2db.tw/us/Chill","","","",""
"https://poe2db.tw/us/Idle_Hands","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/IdleHands.webp","Idle Hands","Sectioned Bracers","Requires:  ,","Level 28","% increased  Rating","(4060)","—","to  Rating","+(60100)","—","Evasion","https://poe2db.tw/us/Evasion","to","Accuracy","https://poe2db.tw/us/Accuracy","% increased  Speed while on Full Mana","+(510)","Intelligence","https://poe2db.tw/us/Intelligence","You count as on Full Mana while at % of maximum Mana or above","25","Attack","https://poe2db.tw/us/Attacks","36 Dex","—","","","90","","","","","","","","",""
"https://poe2db.tw/us/Snakebite","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Snakebite.webp","Snakebite","Spined Bracers","Requires:  ,","Level 33","% increased  Rating","(4060)","—","% to","+(717)","—","Evasion","https://poe2db.tw/us/Evasion","Life Regeneration per second","Chaos Resistance","https://poe2db.tw/us/Resistances","% chance to  on","(610)","Poison","https://poe2db.tw/us/Poison","Targets can be affected by  of your  at the same time","(2030)","Hit","https://poe2db.tw/us/Hit_Damage","42 Dex","—","Poisons","https://poe2db.tw/us/Poison","+1","—","","","","","","","",""
"https://poe2db.tw/us/Maligaros_Virtuosity","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/MaligarosVirtuosity.webp","Maligaro's Virtuosity","Fine Bracers","Requires:  ,","Level 45","% increased  Rating","(6080)","—","% increased  Chance","(2030)","—","Evasion","https://poe2db.tw/us/Evasion","% increased  Speed","Critical Hit","https://poe2db.tw/us/Critical_Hits","to","5","Attack","https://poe2db.tw/us/Attacks","Your  Chance cannot be","+(1020)","Dexterity","https://poe2db.tw/us/Dexterity","56 Dex","—","Critical Hit","https://poe2db.tw/us/Critical_Hits","","","Rerolled","https://poe2db.tw/us/Rerolling_Critical_Hit_Chance","Critical Damage Bonus","https://poe2db.tw/us/Critical_Damage_Bonus","","","",""
